trxn_id,cash_direction,transaction_type,amount,other_party_id,institution_id,xceed_rf_score,isFraud
32251,CashIn,ACH,1050602,3801,78,0,0
32252,CashIn,ACH,6495636,4928,18,6,0
32253,CashIn,ACH,15678,6228,345,7,0
32254,CashOut,ACH,1930,4914763,1,2,0
32255,CashIn,ACH,4464,4928,18,4,0
32256,CashIn,Wire,998500,4946729,239,3,0
32257,CashIn,Wire,400000000,4743157,3299,10,1
32258,CashIn,ACH,314,1453148,15,9,1
32259,CashIn,ACH,40469,4928,18,10,1
32260,CashIn,ACH,2439,4000,3,9,1
32261,CashIn,ACH,646500,7353,3,9,1
32262,CashIn,ACH,60423,4928,18,6,0
32263,CashIn,ACH,20653,6228,345,3,0
32264,CashIn,ACH,5777,4272311,43,3,0
32265,CashIn,ACH,6107,4272311,43,3,0
32266,CashOut,ACH,5109766,3719169,14335,8,0
32267,CashIn,ACH,345,1453148,15,5,0
32268,CashIn,ACH,8814,72679,6,7,0
32269,CashIn,ACH,99398,4928,18,2,0
32270,CashIn,Wire,297500,4745917,616,4,0
32271,CashIn,ACH,39715,4928,18,6,0
32272,CashIn,Wire,1157513,4754202,50,3,0
32273,CashIn,ACH,340028,4928,18,0,0
32274,CashIn,ACH,20300,5612,11,2,0
32275,CashIn,Wire,13115520,4645976,307,0,0
32276,CashIn,ACH,13575,4376826,3,6,0
32277,CashIn,ACH,9457,4585734,81822,2,0
32278,CashIn,ACH,5953,4585734,81822,2,0
32279,CashOut,Wire,20244,4589892,2137,0,0
32280,CashIn,ACH,57090,6228,345,2,0
32281,CashIn,Wire,526011,6477,239,3,0
32282,CashOut,ACH,200000,3427111,76,6,0
32283,CashIn,ACH,1239,4928,18,1,0
32284,CashIn,ACH,15592,3,13,0,0
32285,CashIn,ACH,175021,4928,18,4,0
32286,CashIn,ACH,271,4928,18,2,0
32287,CashIn,ACH,166600,2654091,2,9,1
32288,CashIn,ACH,74500,71845,3,0,0
32289,CashIn,ACH,7165,163658,18,1,0
32290,CashIn,Wire,1071000,4924596,71,1,0
32291,CashOut,ACH,9214679,683,10,1,0
32292,CashIn,Wire,201278,157708,313,10,1
32293,CashOut,ACH,61800,3449669,133,10,1
32294,CashIn,ACH,5656,72679,6,9,1
32295,CashIn,ACH,39072,4974,3,9,1
32296,CashIn,ACH,113347,7353,3,0,0
32297,CashIn,ACH,503812,2319998,183,5,0
32298,CashIn,ACH,146085,4928,18,1,0
32299,CashIn,ACH,218403,4928,18,9,1
32300,CashIn,ACH,10739,1453148,15,7,0
32301,CashIn,ACH,675,1453148,15,0,0
32302,CashIn,ACH,300000,4061426,981,1,0
32303,CashIn,ACH,18908,1453148,15,10,1
32304,CashIn,Wire,1464678,6477,239,3,0
32305,CashIn,ACH,21306,4928,18,3,0
32306,CashIn,ACH,15380,4974,3,6,0
32307,CashIn,ACH,218807,4928,18,1,0
32308,CashIn,ACH,993075,4562,31,0,0
32309,CashIn,ACH,26130,4928,18,6,0
32310,CashIn,Wire,462200,4937381,50,2,0
32311,CashIn,ACH,25847,4928,18,1,0
32312,CashIn,ACH,10475,4928,18,2,0
32313,CashIn,ACH,5491,72679,6,4,0
32314,CashOut,ACH,92400,3467822,1607,7,0
32315,CashOut,Wire,1274000,3774823,313,9,1
32316,CashIn,Wire,91420,4865991,2094,2,0
32317,CashIn,ACH,9200,4376826,3,0,0
32318,CashIn,ACH,1632,4928,18,4,0
32319,CashOut,ACH,2285101,3441012,18,7,0
32320,CashIn,ACH,23628,4928,18,1,0
32321,CashIn,ACH,1478,1453148,15,6,0
32322,CashIn,ACH,222368,4928,18,7,0
32323,CashIn,ACH,1964244,69190,78,5,0
32324,CashIn,Wire,3753242,2325288,3557,0,0
32325,CashIn,ACH,466,1453148,15,6,0
32326,CashIn,Wire,1703380,3079784,239,3,0
32327,CashIn,ACH,30540,4998,100,7,0
32328,CashIn,ACH,22486,1453148,15,4,0
32329,CashIn,ACH,12022,1453148,15,3,0
32330,CashIn,ACH,275500,7353,3,7,0
32331,CashIn,ACH,450,4928,18,6,0
32332,CashIn,ACH,14245,4000,3,3,0
32333,CashIn,ACH,5274,1453148,15,0,0
32334,CashIn,ACH,30000,174896,3,4,0
32335,CashIn,ACH,6900,4376826,3,2,0
32336,CashOut,ACH,15377,3638,13,8,0
32337,CashOut,ACH,9500,3390944,18,0,0
32338,CashIn,ACH,4968,4585734,81822,5,0
32339,CashIn,ACH,127374,4928,18,10,1
32340,CashIn,ACH,2915671,4928,18,0,0
32341,CashIn,ACH,11860,4376826,3,0,0
32342,CashIn,ACH,43091,6228,345,2,0
32343,CashIn,ACH,276500,7353,3,6,0
32344,CashIn,ACH,1452721,7353,3,9,1
32345,CashIn,ACH,64254,4928,18,10,1
32346,CashIn,ACH,1926,4928,18,6,0
32347,CashIn,ACH,49800,908718,981,6,0
32348,CashIn,Wire,398200,101193,313,1,0
32349,CashIn,ACH,94820,3634,12,3,0
32350,CashIn,ACH,90200,216,11078,9,1
32351,CashOut,ACH,7576,3426527,3,7,0
32352,CashIn,Wire,6603665,4599758,71,2,0
32353,CashIn,Wire,1076592,6477,239,3,0
32354,CashIn,ACH,47437,4928,18,10,1
32355,CashIn,ACH,1605,1453148,15,9,1
32356,CashOut,ACH,347790,3426527,3,6,0
32357,CashOut,ACH,380000,3426375,122,1,0
32358,CashIn,Wire,225350,2385279,2036,0,0
32359,CashOut,ACH,400000,3426662,18,9,1
32360,CashIn,ACH,17463,1453148,15,5,0
32361,CashIn,ACH,5361,4928,18,6,0
32362,CashIn,Wire,1319040,6477,239,0,0
32363,CashOut,ACH,40000,3426358,3,5,0
32364,CashOut,ACH,3876,4711531,11,2,0
32365,CashIn,ACH,22092,4928,18,8,0
32366,CashIn,ACH,542501,4928,18,8,0
32367,CashIn,ACH,1,4928,18,2,0
32368,CashIn,ACH,14492,4928,18,9,1
32369,CashIn,ACH,49993,72679,6,2,0
32370,CashIn,ACH,267935,7642,78,3,0
32371,CashIn,ACH,8259,1453148,15,4,0
32372,CashIn,ACH,11,14926,3,10,1
32373,CashIn,ACH,38665,4928,18,4,0
32374,CashOut,ACH,63000,3426358,3,9,1
32375,CashIn,ACH,17800,4376826,3,9,1
32376,CashIn,Wire,4497250,3763538,71,0,0
32377,CashOut,Wire,2000000,4296779,28912,4,0
32378,CashIn,ACH,38950,1453148,15,9,1
32379,CashIn,ACH,10386,4974,3,1,0
32380,CashIn,Wire,162000,4474873,598,9,1
32381,CashIn,ACH,78724,4272311,43,6,0
32382,CashOut,ACH,45,3446481,18,9,1
32383,CashIn,ACH,2942,1453148,15,2,0
32384,CashIn,Wire,117500,2599198,949,3,0
32385,CashIn,ACH,48800,7353,3,0,0
32386,CashIn,ACH,352731,4928,18,6,0
32387,CashIn,ACH,22632,1453148,15,8,0
32388,CashIn,Wire,114700,4467353,66874,6,0
32389,CashIn,ACH,61046,4928,18,6,0
32390,CashOut,ACH,28781,12412,18,1,0
32391,CashIn,ACH,739666,4928,18,7,0
32392,CashIn,Wire,1897500,4929523,3398,9,1
32393,CashIn,ACH,271612,4928,18,0,0
32394,CashIn,ACH,296000,5388,7,2,0
32395,CashOut,ACH,500,3435056,18,6,0
32396,CashOut,ACH,288699,3430629,11,9,1
32397,CashIn,ACH,734,4272311,43,4,0
32398,CashIn,ACH,31242,4928,18,9,1
32399,CashOut,ACH,20000,3427317,3,5,0
32400,CashIn,Wire,91735,4924443,239,9,1
32401,CashOut,ACH,592,59111,18,9,1
32402,CashIn,Wire,104165,4081995,71,10,1
32403,CashIn,ACH,33339,6228,345,5,0
32404,CashOut,ACH,400000,4954648,130,5,0
32405,CashIn,ACH,522,1453148,15,0,0
32406,CashOut,Wire,10000000,4931158,158291,2,0
32407,CashIn,Wire,250000,3506884,239,5,0
32408,CashOut,Wire,7731776,8173,129,7,0
32409,CashIn,ACH,19,14926,3,7,0
32410,CashIn,ACH,13278,4974,3,1,0
32411,CashIn,Wire,91360,4355563,557,10,1
32412,CashIn,ACH,2198,4272311,43,4,0
32413,CashIn,ACH,296000,7353,3,3,0
32414,CashOut,ACH,61957,12412,18,6,0
32415,CashIn,Wire,1102209,157708,313,8,0
32416,CashIn,ACH,6416,4272311,43,4,0
32417,CashOut,ACH,18,14926,3,0,0
32418,CashIn,ACH,5584187,4928,18,2,0
32419,CashIn,Wire,525500,4475425,523,5,0
32420,CashIn,ACH,38880000,7353,3,3,0
32421,CashIn,ACH,69590,4928,18,3,0
32422,CashIn,ACH,9052,13248,18,8,0
32423,CashIn,ACH,196000,5612,11,4,0
32424,CashIn,ACH,79532,4928,18,5,0
32425,CashOut,ACH,45,3446481,18,8,0
32426,CashOut,ACH,8566,3664364,18,6,0
32427,CashOut,ACH,18061,3390944,18,5,0
32428,CashIn,ACH,34435,1453148,15,0,0
32429,CashIn,Wire,554017,4331217,48977,7,0
32430,CashIn,ACH,314723,7353,3,10,1
32431,CashOut,ACH,25446,71845,3,3,0
32432,CashIn,ACH,1284,4928,18,1,0
32433,CashOut,ACH,99416,3433793,6,0,0
32434,CashIn,ACH,110298,4928,18,1,0
32435,CashIn,ACH,2738,4928,18,4,0
32436,CashIn,Wire,383083,2740260,71,10,1
32437,CashIn,ACH,173500,7353,3,7,0
32438,CashOut,ACH,187693,3433498,13,1,0
32439,CashIn,ACH,14381,4585734,81822,5,0
32440,CashIn,ACH,8800,4376826,3,5,0
32441,CashIn,ACH,169806,4928,18,4,0
32442,CashIn,ACH,184695,1453148,15,9,1
32443,CashIn,ACH,9353,1453148,15,5,0
32444,CashIn,ACH,12700,4376826,3,0,0
32445,CashIn,ACH,851,12412,18,10,1
32446,CashOut,ACH,37500,3480550,6,3,0
32447,CashIn,ACH,95688,4928,18,8,0
32448,CashIn,ACH,32536,4928,18,3,0
32449,CashIn,ACH,813440,33568,43,8,0
32450,CashIn,Wire,247500,2534362,239,1,0
32451,CashIn,ACH,855,1453148,15,2,0
32452,CashIn,ACH,213935,4928,18,3,0
32453,CashIn,ACH,15500,7353,3,0,0
32454,CashIn,ACH,13322,1453148,15,10,1
32455,CashIn,ACH,9155,4928,18,9,1
32456,CashIn,ACH,129547,4928,18,8,0
32457,CashIn,Wire,1765911,2385330,499,3,0
32458,CashOut,ACH,15784,3448943,55,4,0
32459,CashIn,ACH,37386,79,3,8,0
32460,CashIn,Wire,4372624,3628002,2353,2,0
32461,CashIn,ACH,3895,1453148,15,2,0
32462,CashOut,ACH,100000,4950355,1,5,0
32463,CashIn,Wire,3773500,4333188,5907,9,1
32464,CashIn,ACH,10300,4376826,3,1,0
32465,CashIn,Wire,136500,4773039,3559,8,0
32466,CashIn,ACH,28028,1453148,15,1,0
32467,CashIn,ACH,3648,4928,18,6,0
32468,CashIn,ACH,27210,4000,3,7,0
32469,CashOut,ACH,1751138,3595995,10,5,0
32470,CashIn,ACH,22524,1453148,15,8,0
32471,CashIn,ACH,162000,5388,7,6,0
32472,CashIn,ACH,46885,3638,13,7,0
32473,CashIn,Wire,101480,4867186,239,7,0
32474,CashIn,Wire,163200,4251475,7797,4,0
32475,CashIn,ACH,54900,3988,18,7,0
32476,CashIn,ACH,51255,4585734,81822,2,0
32477,CashIn,ACH,12227,4974,3,5,0
32478,CashIn,ACH,130026,4928,18,4,0
32479,CashIn,ACH,869,4272311,43,7,0
32480,CashIn,ACH,700,4959233,1,10,1
32481,CashIn,ACH,4248,4928,18,3,0
32482,CashIn,ACH,262,1453148,15,7,0
32483,CashIn,ACH,9200,4376826,3,4,0
32484,CashIn,ACH,9200,4928,18,10,1
32485,CashIn,ACH,5452,4928,18,7,0
32486,CashIn,ACH,1000,4917362,1,6,0
32487,CashIn,ACH,1489,1453148,15,6,0
32488,CashOut,ACH,15000,4947,3,0,0
32489,CashIn,ACH,28180,4928,18,7,0
32490,CashIn,ACH,2047265,4054151,281,2,0
32491,CashIn,ACH,233000,5388,7,7,0
32492,CashIn,ACH,8314,6228,345,5,0
32493,CashIn,ACH,261991,79,3,4,0
32494,CashIn,ACH,32687,4974,3,5,0
32495,CashOut,ACH,55,4940698,1,6,0
32496,CashIn,ACH,37139,4928,18,6,0
32497,CashIn,ACH,83000,4932002,1,8,0
32498,CashIn,Wire,183000,1941974,239,7,0
32499,CashIn,ACH,3903,4272311,43,1,0
32500,CashOut,Wire,170330617,1704403,226,0,0
32501,CashIn,ACH,26042,4928,18,7,0
32502,CashOut,ACH,1440,3426887,3,7,0
32503,CashIn,ACH,50802,4928,18,9,1
32504,CashIn,Wire,1057717,105089,2036,9,1
32505,CashIn,ACH,25855,3416819,18,4,0
32506,CashIn,ACH,114122,3905,43,8,0
32507,CashIn,ACH,65900,3634,12,9,1
32508,CashIn,ACH,10000,5112,17,1,0
32509,CashIn,ACH,113190,12124,3,4,0
32510,CashIn,Wire,2452677,4297148,614,2,0
32511,CashIn,ACH,140261,22059,460,9,1
32512,CashIn,ACH,401327,3844,3,9,1
32513,CashIn,ACH,1000,4965090,1,9,1
32514,CashIn,ACH,1332,1453148,15,2,0
32515,CashIn,ACH,87026,4928,18,3,0
32516,CashIn,ACH,4978,4928,18,6,0
32517,CashIn,ACH,52528,4928,18,5,0
32518,CashIn,ACH,10415,4928,18,9,1
32519,CashIn,ACH,8070,4928,18,2,0
32520,CashIn,Wire,749604,472008,146,5,0
32521,CashIn,ACH,1141,4928,18,7,0
32522,CashIn,Wire,1000000,4951345,2994,6,0
32523,CashIn,Wire,880000,4112625,71,5,0
32524,CashIn,ACH,1830495,4928,18,3,0
32525,CashOut,Wire,8874105,2892324,179,6,0
32526,CashIn,Wire,5777660,1671854,525,0,0
32527,CashOut,ACH,10000,4965307,1,10,1
32528,CashIn,ACH,3600,12124,3,3,0
32529,CashIn,ACH,2065,1453148,15,0,0
32530,CashIn,ACH,1756,4928,18,5,0
32531,CashIn,Wire,2619990,157708,313,7,0
32532,CashIn,ACH,231965,4928,18,10,1
32533,CashIn,ACH,3905,1453148,15,5,0
32534,CashIn,ACH,9900,4000,3,0,0
32535,CashIn,ACH,41368,1453148,15,1,0
32536,CashOut,ACH,10000,3441768,1973,3,0
32537,CashIn,ACH,62608,3267,509,9,1
32538,CashIn,ACH,26244,4928,18,3,0
32539,CashIn,ACH,171,22473,3,9,1
32540,CashOut,ACH,42916,162711,18,7,0
32541,CashOut,ACH,10000,4958660,1,7,0
32542,CashIn,Wire,94940,3209097,239,5,0
32543,CashOut,ACH,7593,4916427,139112,8,0
32544,CashIn,ACH,22297,4928,18,8,0
32545,CashIn,ACH,3171653,88,6,10,1
32546,CashIn,ACH,90830,4928,18,9,1
32547,CashIn,ACH,6253,4272311,43,7,0
32548,CashOut,ACH,117778,3426473,18,6,0
32549,CashIn,ACH,10992,72679,6,9,1
32550,CashIn,ACH,3849,72679,6,8,0
32551,CashIn,Wire,855000,3845851,307,9,1
32552,CashIn,ACH,129064,4928,18,3,0
32553,CashIn,ACH,5501,4928,18,6,0
32554,CashIn,ACH,4933,72679,6,10,1
32555,CashIn,ACH,12632,4928,18,8,0
32556,CashIn,ACH,1196500,7353,3,4,0
32557,CashIn,Wire,270000,4968874,2061,8,0
32558,CashIn,ACH,763652,13183,18,0,0
32559,CashIn,ACH,69609,4928,18,8,0
32560,CashIn,ACH,1299139,4928,18,6,0
32561,CashIn,ACH,6441,4272311,43,9,1
32562,CashOut,ACH,3863,3426887,3,10,1
32563,CashIn,Wire,1701700,2820102,71,0,0
32564,CashIn,ACH,2643,72679,6,1,0
32565,CashIn,ACH,2204,72679,6,8,0
32566,CashIn,ACH,14800,4376826,3,10,1
32567,CashIn,ACH,660000,4960778,163960,0,0
32568,CashIn,ACH,362301,3376446,1757,9,1
32569,CashIn,ACH,3300,4272311,43,7,0
32570,CashIn,ACH,119049,72679,6,1,0
32571,CashIn,ACH,1418,4928,18,9,1
32572,CashOut,ACH,131257,3426357,43,0,0
32573,CashIn,ACH,187550,4928,18,5,0
32574,CashIn,ACH,2890858,12664,18,2,0
32575,CashIn,ACH,2186,4000,3,6,0
32576,CashOut,ACH,465450,3433498,13,2,0
32577,CashIn,Wire,184450,3001632,19027,7,0
32578,CashIn,ACH,12166,4928,18,2,0
32579,CashIn,ACH,169,6228,345,8,0
32580,CashIn,ACH,11285,4928,18,7,0
32581,CashIn,Wire,750000,4830390,675,4,0
32582,CashIn,Wire,180077,4931138,680,7,0
32583,CashIn,ACH,2408,4928,18,2,0
32584,CashIn,Wire,1190000,4924676,4121,7,0
32585,CashIn,ACH,530,1453148,15,6,0
32586,CashIn,ACH,16328,4928,18,8,0
32587,CashIn,ACH,26107,4928,18,8,0
32588,CashIn,ACH,103438,4928,18,8,0
32589,CashIn,Wire,41730,3993298,71,10,1
32590,CashIn,ACH,8942,4928,18,3,0
32591,CashIn,Wire,1801000,2624343,3349,3,0
32592,CashIn,ACH,31420,4413,3,2,0
32593,CashIn,ACH,12773,1453148,15,5,0
32594,CashIn,ACH,72479,4928,18,8,0
32595,CashOut,ACH,42455,3454021,18,0,0
32596,CashIn,ACH,12134,4974,3,8,0
32597,CashIn,ACH,2938,1453148,15,10,1
32598,CashIn,ACH,91820,4928,18,2,0
32599,CashIn,ACH,17796,6228,345,2,0
32600,CashIn,ACH,56451,851710,18,1,0
32601,CashIn,ACH,156320,75791,13,0,0
32602,CashOut,ACH,35433,3004381,18,4,0
32603,CashIn,ACH,994,6228,345,8,0
32604,CashIn,ACH,1083689,4928,18,4,0
32605,CashIn,ACH,12580,4928,18,3,0
32606,CashIn,ACH,1932,4928,18,10,1
32607,CashIn,ACH,62150,565953,43,10,1
32608,CashIn,ACH,4169,4928,18,4,0
32609,CashIn,Wire,575000,4059206,525,8,0
32610,CashIn,Wire,2040000,3884848,239,3,0
32611,CashIn,ACH,2614,6228,345,2,0
32612,CashIn,Wire,6849341,4947206,614,6,0
32613,CashIn,ACH,61683,72679,6,5,0
32614,CashIn,ACH,3547,6228,345,1,0
32615,CashIn,ACH,9423,4928,18,7,0
32616,CashIn,ACH,484,4928,18,7,0
32617,CashIn,ACH,114842,1453148,15,0,0
32618,CashIn,ACH,18612,4928,18,4,0
32619,CashIn,Wire,4814,4922179,239,8,0
32620,CashIn,ACH,158624,3844,3,5,0
32621,CashIn,ACH,1818,72679,6,0,0
32622,CashOut,ACH,37731,12412,18,6,0
32623,CashOut,Wire,180000,1306232,158237,7,0
32624,CashIn,ACH,72424,62200,12,10,1
32625,CashIn,ACH,12397,1702,18,10,1
32626,CashOut,ACH,54900,12412,18,5,0
32627,CashIn,ACH,100000,4896,509,0,0
32628,CashIn,ACH,40858,4928,18,9,1
32629,CashIn,Wire,2906500,4966324,1,5,0
32630,CashIn,ACH,51699,12412,18,5,0
32631,CashIn,Wire,3832505,3070440,71,6,0
32632,CashIn,ACH,6966,72679,6,9,1
32633,CashIn,ACH,181844,6228,345,3,0
32634,CashIn,ACH,19363,4272311,43,7,0
32635,CashIn,ACH,63500,3630,10,5,0
32636,CashOut,ACH,19717,3004381,18,0,0
32637,CashIn,ACH,1000,4928,18,0,0
32638,CashIn,ACH,40315,4928,18,5,0
32639,CashIn,ACH,7162,4928,18,5,0
32640,CashIn,ACH,72976,4272311,43,4,0
32641,CashIn,ACH,5420,1453148,15,7,0
32642,CashIn,Wire,742000,37732,239,0,0
32643,CashIn,Wire,104640,4630047,117,5,0
32644,CashIn,ACH,8700,4376826,3,8,0
32645,CashIn,ACH,249653,4928,18,9,1
32646,CashIn,ACH,4538,4928,18,3,0
32647,CashIn,ACH,196845,4928,18,1,0
32648,CashIn,ACH,3952,4928,18,9,1
32649,CashIn,ACH,2116,72679,6,10,1
32650,CashOut,ACH,399,3426887,3,1,0
32651,CashIn,ACH,6567,72679,6,5,0
32652,CashIn,ACH,79016,565953,43,7,0
32653,CashIn,ACH,848534,4928,18,8,0
32654,CashIn,ACH,65527,4928,18,9,1
32655,CashIn,ACH,270387,4928,18,3,0
32656,CashIn,ACH,36336,6228,345,7,0
32657,CashIn,ACH,190300,4928,18,5,0
32658,CashIn,ACH,8444,1453148,15,9,1
32659,CashIn,ACH,24481,4928,18,9,1
32660,CashIn,Wire,19900,4966215,5733,10,1
32661,CashIn,ACH,444339,7353,3,0,0
32662,CashIn,ACH,219983,4928,18,10,1
32663,CashIn,Wire,2083960,3737681,239,2,0
32664,CashIn,Wire,1800000,4548224,71,1,0
32665,CashIn,ACH,48400,400,2791,3,0
32666,CashIn,ACH,123462,4928,18,3,0
32667,CashIn,ACH,32636,4974,3,8,0
32668,CashOut,ACH,9164,3426557,18,7,0
32669,CashIn,ACH,7564,4928,18,8,0
32670,CashOut,ACH,576695,275762,18,6,0
32671,CashIn,ACH,20000,1806145,43,7,0
32672,CashIn,ACH,2000,12124,3,4,0
32673,CashIn,ACH,59033,1453148,15,2,0
32674,CashIn,ACH,61500,7353,3,6,0
32675,CashIn,ACH,316921,4928,18,7,0
32676,CashOut,ACH,91092,1601690,6,1,0
32677,CashIn,ACH,94333,4928,18,1,0
32678,CashIn,ACH,202627,4928,18,1,0
32679,CashIn,ACH,497672,7642,78,7,0
32680,CashIn,ACH,37131,1453148,15,4,0
32681,CashOut,ACH,295100,3426881,18,4,0
32682,CashIn,Wire,3606496,1930501,602,5,0
32683,CashIn,Wire,31700,1573079,4289,1,0
32684,CashOut,ACH,50000,400888,49,10,1
32685,CashIn,ACH,15345,4928,18,5,0
32686,CashIn,ACH,12699,1453148,15,0,0
32687,CashIn,ACH,49860,4272311,43,8,0
32688,CashIn,ACH,3041,72679,6,2,0
32689,CashOut,ACH,164919,1926161,3,8,0
32690,CashIn,ACH,6110,4928,18,3,0
32691,CashIn,ACH,1710950,7353,3,10,1
32692,CashIn,ACH,3753,4272311,43,10,1
32693,CashIn,ACH,9300,4376826,3,10,1
32694,CashIn,ACH,14727,6228,345,10,1
32695,CashIn,ACH,4037,4928,18,0,0
32696,CashIn,Wire,1034366,4955207,25979,6,0
32697,CashIn,ACH,43559,4928,18,4,0
32698,CashIn,ACH,74000,5388,7,3,0
32699,CashIn,ACH,34800,3155,33,9,1
32700,CashIn,ACH,952060,4272311,43,10,1
32701,CashIn,Wire,6392700,2694547,10825,2,0
32702,CashOut,ACH,266,15848,192,7,0
32703,CashIn,ACH,8396,72679,6,6,0
32704,CashIn,ACH,100000,4000,3,1,0
32705,CashIn,ACH,412014,4928,18,8,0
32706,CashIn,ACH,337290,20981,18,0,0
32707,CashIn,ACH,31332,4928,18,5,0
32708,CashOut,ACH,131079,3430193,2,2,0
32709,CashIn,ACH,726,4928,18,6,0
32710,CashIn,ACH,2894,72679,6,8,0
32711,CashIn,ACH,44600,1453148,15,2,0
32712,CashIn,ACH,247,1453148,15,8,0
32713,CashIn,Wire,230067,157708,239,8,0
32714,CashIn,ACH,39995,1453148,15,6,0
32715,CashOut,Wire,1408000,3495693,2994,6,0
32716,CashIn,Wire,77400,3024166,11533,1,0
32717,CashIn,Wire,2762304,4754202,50,5,0
32718,CashIn,ACH,35280,4413,3,4,0
32719,CashIn,ACH,6725,1705388,440,6,0
32720,CashOut,ACH,15150,1331401,18,8,0
32721,CashIn,ACH,880892,4928,18,10,1
32722,CashOut,ACH,115000,4947,10,9,1
32723,CashIn,ACH,246263,4928,18,5,0
32724,CashIn,ACH,2375,6228,345,9,1
32725,CashIn,ACH,857,4974,3,1,0
32726,CashIn,Wire,4823708,4297148,614,7,0
32727,CashIn,Wire,1996500,4809556,710,3,0
32728,CashIn,ACH,39998,4928,18,7,0
32729,CashIn,ACH,60068,7353,3,4,0
32730,CashIn,ACH,105200,400,2791,1,0
32731,CashIn,Wire,3997500,4876549,508,8,0
32732,CashIn,ACH,49992,4585734,81822,8,0
32733,CashIn,ACH,6697,72679,6,9,1
32734,CashIn,ACH,14497,4585734,81822,7,0
32735,CashIn,ACH,18336,1453148,15,8,0
32736,CashOut,ACH,467045,23672,18,0,0
32737,CashIn,ACH,3894,4928,18,0,0
32738,CashIn,ACH,11613,4928,18,6,0
32739,CashIn,ACH,7531,72679,6,0,0
32740,CashIn,ACH,5076,4928,18,10,1
32741,CashIn,ACH,108332,4928,18,3,0
32742,CashIn,ACH,3903,4928,18,10,1
32743,CashIn,ACH,756,1453148,15,10,1
32744,CashOut,ACH,57696,12412,18,3,0
32745,CashIn,Wire,106439,4606906,16110,4,0
32746,CashIn,ACH,1886,4272311,43,1,0
32747,CashIn,Wire,1264550,1948524,525,1,0
32748,CashOut,ACH,100000,3426419,3,0,0
32749,CashIn,ACH,6712,1453148,15,6,0
32750,CashIn,ACH,52685,4585734,81822,3,0
32751,CashIn,Wire,22500,4933001,7622,7,0
32752,CashIn,ACH,574886,7353,3,8,0
32753,CashIn,ACH,404148,4928,18,7,0
32754,CashIn,ACH,4451,72679,6,10,1
32755,CashIn,ACH,38750,6228,345,2,0
32756,CashIn,ACH,1498,6228,345,10,1
32757,CashIn,ACH,111949,2268251,110146,8,0
32758,CashIn,ACH,1029172,4608667,75,10,1
32759,CashIn,ACH,142600,2922817,18,5,0
32760,CashOut,ACH,23765,3430368,55,7,0
32761,CashIn,ACH,10578,1453148,15,10,1
32762,CashIn,ACH,11900,4376826,3,5,0
32763,CashIn,ACH,467775,4928,18,6,0
32764,CashIn,ACH,7582,2980,8,4,0
32765,CashIn,ACH,343500,2654091,2,6,0
32766,CashOut,ACH,16237,4935181,1,0,0
32767,CashOut,ACH,22,14926,3,5,0
32768,CashIn,Wire,56700,3166459,617,5,0
32769,CashOut,ACH,958100,3485861,6570,2,0
32770,CashIn,ACH,4730,1453148,15,4,0
32771,CashIn,ACH,849,4928,18,4,0
32772,CashIn,ACH,5395,1453148,15,0,0
32773,CashIn,ACH,8937,4928,18,3,0
32774,CashIn,ACH,20332,4585734,81822,1,0
32775,CashIn,ACH,626082,4928,18,9,1
32776,CashIn,ACH,173673,4928,18,5,0
32777,CashIn,ACH,2887,4928,18,5,0
32778,CashIn,ACH,78836,4928,18,10,1
32779,CashIn,Wire,157085,157708,313,9,1
32780,CashIn,ACH,7196,72679,6,0,0
32781,CashIn,ACH,1595,4272311,43,8,0
32782,CashOut,ACH,4951,3434134,3,8,0
32783,CashIn,Wire,133890,4617783,743,5,0
32784,CashIn,ACH,2545,4585734,81822,6,0
32785,CashOut,ACH,9152,4829137,3049,3,0
32786,CashIn,ACH,1414292,4928,18,0,0
32787,CashIn,ACH,7000,2654091,2,4,0
32788,CashIn,ACH,296214,4928,18,9,1
32789,CashIn,ACH,1478371,4928,18,2,0
32790,CashIn,ACH,6717,4928,18,2,0
32791,CashIn,ACH,22204,6228,345,6,0
32792,CashIn,ACH,5455,4928,18,8,0
32793,CashOut,ACH,790183,22463,2,8,0
32794,CashOut,ACH,166683,3468489,1984,6,0
32795,CashIn,ACH,4173247,72679,6,0,0
32796,CashOut,ACH,2054,3426527,3,8,0
32797,CashIn,ACH,6300,4376826,3,6,0
32798,CashOut,ACH,30000,3441536,10,1,0
32799,CashOut,ACH,68724,3684364,1873,5,0
32800,CashIn,Wire,2315896,105688,523,4,0
32801,CashIn,ACH,53381,2417405,3,10,1
32802,CashIn,Wire,10400000,3180401,751,3,0
32803,CashIn,ACH,200000,7642,78,7,0
32804,CashIn,ACH,281993,4585734,81822,10,1
32805,CashIn,ACH,13753,4928,18,8,0
32806,CashIn,Wire,292445,157708,313,7,0
32807,CashIn,ACH,21441,74943,43,6,0
32808,CashIn,Wire,50170,2942018,671,2,0
32809,CashIn,Wire,107286,157708,313,0,0
32810,CashOut,ACH,3000,3453260,43,7,0
32811,CashIn,ACH,225342,7353,3,0,0
32812,CashIn,ACH,10,14926,3,2,0
32813,CashOut,ACH,16792,12412,18,3,0
32814,CashIn,ACH,763,4928,18,1,0
32815,CashIn,ACH,2749,4928,18,1,0
32816,CashIn,ACH,282367,6228,345,6,0
32817,CashIn,ACH,4779,176062,18,10,1
